unit_id,retention_fulltime,student_faculty_ratio,applicants,admitted,enrolled_total,enrolled_fulltime,sat_submission_pct,act_submission_pct,religious_affiliation,study_abroad,evening_weekend,undergrad_research,disability_pct,pell_grant_pct,pell_grant_avg,institutional_grant_pct,institutional_grant_avg,loan_pct,loan_avg,any_aid_pct,tuition_fees,coa_instate_oncampus,coa_outofstate_oncampus,control_3,control_4
154590,58.0,15.0,1305,677.0,284.0,283.0,21.0,32.0,1,0,1,0,0.0,54.0,5648.0,100.0,14833.0,94.0,7705.0,100.0,29750,45200.0,45200.0,0,1
154688,66.0,13.0,998,940.0,240.0,238.0,0.0,1.0,1,1,1,0,0.0,40.0,5099.0,100.0,20800.0,63.0,7266.0,100.0,35300,51959.0,51959.0,0,1
154712,83.0,16.0,2715,2664.0,609.0,607.0,20.0,30.0,1,1,1,0,6.6,23.0,4739.0,100.0,21794.0,68.0,7332.0,100.0,36350,55430.0,55430.0,0,1
154721,43.0,12.0,1550,868.0,192.0,192.0,0.0,0.0,1,1,0,0,0.0,57.0,5521.0,100.0,21076.0,83.0,7569.0,100.0,33000,56086.0,56086.0,0,1
154749,62.0,11.0,1154,1079.0,170.0,170.0,2.0,1.0,1,1,0,0,0.0,48.0,4751.0,100.0,18517.0,75.0,6687.0,100.0,35014,54472.0,54472.0,0,1
154855,45.0,15.0,719,379.0,131.0,130.0,0.0,0.0,1,1,0,0,0.0,50.0,5761.0,86.0,17325.0,60.0,7048.0,100.0,21000,34850.0,34850.0,0,1
155025,77.0,16.0,1918,1874.0,430.0,423.0,0.0,16.0,0,1,0,0,0.0,40.0,5354.0,84.0,2795.0,74.0,7105.0,99.0,7106,22887.0,31200.0,0,0
155061,77.0,15.0,2619,2364.0,989.0,941.0,3.0,89.0,0,1,0,0,0.0,34.0,5325.0,82.0,4406.0,43.0,5862.0,96.0,5923,21107.0,32925.0,0,0
155070,52.0,8.0,153,78.0,52.0,52.0,0.0,0.0,1,1,0,0,0.0,39.0,6157.0,58.0,18327.0,37.0,5946.0,100.0,24590,39990.0,39990.0,0,1
155089,65.0,12.0,1025,566.0,253.0,252.0,4.0,22.0,0,1,1,1,0.0,43.0,5648.0,99.0,17503.0,72.0,8082.0,100.0,34192,55537.0,55537.0,1,0
155317,86.0,18.0,22363,20905.0,5323.0,5269.0,9.0,55.0,0,1,1,1,7.96,22.0,5405.0,87.0,9831.0,46.0,7579.0,94.0,12102,28808.0,47138.0,0,0
155335,69.0,16.0,1080,799.0,163.0,160.0,0.0,0.0,1,1,1,1,0.0,31.0,5369.0,95.0,22391.0,41.0,6737.0,97.0,35500,50984.0,50984.0,0,1
155399,86.0,19.0,15509,12669.0,3482.0,3416.0,6.0,81.0,0,1,1,1,7.2,21.0,5333.0,89.0,7458.0,43.0,7056.0,95.0,11221,28141.0,45488.0,0,0
155414,60.0,16.0,1975,1420.0,264.0,263.0,0.0,0.0,1,0,0,1,0.0,38.0,5440.0,100.0,20745.0,75.0,9059.0,100.0,34630,50030.0,50030.0,0,1
155496,77.0,10.0,55,55.0,37.0,37.0,5.0,91.0,1,0,1,0,0.0,41.0,4642.0,94.0,6299.0,59.0,5454.0,94.0,19126,41033.0,41033.0,0,1
155511,65.0,16.0,1846,1417.0,318.0,318.0,42.0,34.0,1,1,1,0,12.98,47.0,5499.0,100.0,19989.0,70.0,7418.0,100.0,37310,54180.0,54180.0,0,1
155520,70.0,11.0,1099,866.0,229.0,229.0,7.0,62.0,1,1,0,1,4.7,43.0,5175.0,99.0,21399.0,68.0,8336.0,100.0,37174,61057.0,61057.0,0,1
155627,58.0,12.0,2611,2166.0,306.0,285.0,4.0,20.0,1,1,0,0,0.0,39.0,5393.0,100.0,20636.0,90.0,8945.0,100.0,35880,55884.0,55884.0,0,1
155681,77.0,14.0,3138,2806.0,895.0,881.0,0.0,3.0,0,1,0,0,4.05,34.0,5592.0,49.0,2219.0,48.0,5993.0,92.0,8400,25340.0,36684.0,0,0
155812,65.0,11.0,1159,1004.0,208.0,199.0,6.0,35.0,1,1,1,0,0.0,47.0,5885.0,99.0,21504.0,91.0,7988.0,100.0,35380,49608.0,49608.0,0,1
155900,56.0,10.0,1452,1097.0,210.0,207.0,0.0,0.0,1,1,0,0,0.0,50.0,5237.0,98.0,24514.0,77.0,8678.0,99.0,39822,60420.0,60420.0,0,1
155937,50.0,8.0,820,395.0,120.0,119.0,0.0,1.0,0,1,0,0,5.29,51.0,5790.0,100.0,18564.0,67.0,6692.0,100.0,33700,49168.0,49168.0,1,0
155973,53.0,15.0,559,361.0,136.0,136.0,0.0,0.0,1,1,1,0,0.0,40.0,5426.0,100.0,26072.0,62.0,6241.0,100.0,36200,51500.0,51500.0,0,1
156125,69.0,19.0,9916,9316.0,1871.0,1774.0,6.0,68.0,0,1,0,1,9.0,44.0,5696.0,80.0,4602.0,41.0,8354.0,92.0,9684,26914.0,37099.0,0,0
156189,57.0,15.0,2673,2011.0,213.0,213.0,3.0,88.0,0,1,0,0,0.0,65.0,4916.0,68.0,4945.0,46.0,4029.0,99.0,13960,32036.0,32036.0,1,0
156213,83.0,13.0,2063,1308.0,342.0,338.0,0.0,0.0,0,1,0,1,9.86,33.0,5091.0,99.0,20252.0,50.0,7574.0,100.0,33640,49116.0,49116.0,1,0
156286,75.0,12.0,4779,4115.0,539.0,539.0,4.0,26.0,1,1,0,0,9.44,48.0,5540.0,99.0,31277.0,50.0,6837.0,100.0,48770,64280.0,64280.0,0,1
156295,79.0,9.0,3857,746.0,401.0,401.0,6.0,35.0,0,1,0,0,20.0,88.0,5798.0,100.0,45305.0,6.0,3383.0,100.0,51658,63496.0,63496.0,1,0
156356,67.0,13.0,2145,756.0,141.0,140.0,0.0,0.0,1,1,1,0,18.9,37.0,5759.0,99.0,22535.0,44.0,5676.0,100.0,31550,49750.0,49750.0,0,1
156365,64.0,19.0,5000,3987.0,557.0,537.0,0.0,0.0,1,1,1,0,0.0,42.0,5532.0,64.0,17187.0,45.0,6180.0,79.0,27998,45000.0,45000.0,0,1
156408,88.0,10.0,3747,2037.0,395.0,395.0,8.0,46.0,0,1,0,1,13.0,29.0,5728.0,100.0,38624.0,56.0,6393.0,100.0,52820,70810.0,70810.0,1,0
156541,74.0,23.0,3037,3001.0,999.0,837.0,0.0,0.0,1,1,0,0,0.0,53.0,5589.0,83.0,4557.0,60.0,5410.0,99.0,9875,26372.0,26372.0,0,1
156620,77.0,17.0,17024,13212.0,2635.0,2562.0,1.0,97.0,0,1,0,0,8.79,51.0,5503.0,83.0,5773.0,46.0,6797.0,99.0,10320,26238.0,37148.0,0,0
156745,69.0,13.0,1353,1232.0,320.0,320.0,6.0,42.0,1,1,0,0,13.14,40.0,5375.0,100.0,34494.0,49.0,6370.0,100.0,42840,58219.0,58219.0,0,1
157030,70.0,9.0,31,31.0,17.0,15.0,35.0,35.0,1,0,1,0,0.0,70.0,5802.0,100.0,3050.0,30.0,4499.0,100.0,10360,16990.0,16990.0,0,1
157058,64.0,10.0,1453,1396.0,377.0,354.0,0.0,21.0,0,1,1,0,0.0,79.0,6824.0,63.0,3521.0,75.0,6479.0,99.0,9387,24233.0,28504.0,0,0
157076,53.0,15.0,2113,1513.0,268.0,268.0,15.0,64.0,1,1,0,1,6.0,47.0,5291.0,100.0,18537.0,59.0,7487.0,100.0,34673,50951.0,50951.0,0,1
157085,87.0,18.0,31517,29293.0,6513.0,6438.0,7.0,50.0,0,1,1,1,9.14,25.0,5577.0,87.0,9939.0,41.0,10702.0,97.0,13502,36558.0,57196.0,0,0
157100,86.0,12.0,962,586.0,164.0,164.0,2.0,34.0,1,0,0,0,0.0,57.0,4738.0,51.0,24159.0,73.0,6385.0,98.0,26625,42773.0,42773.0,0,1
157289,81.0,14.0,15668,12442.0,3120.0,2964.0,18.0,85.0,0,1,1,0,0.0,40.0,5656.0,91.0,9948.0,37.0,7664.0,98.0,13136,35114.0,51460.0,0,0
157377,68.0,15.0,1071,1019.0,234.0,233.0,3.0,31.0,1,1,1,0,6.7,44.0,5831.0,95.0,12047.0,65.0,6556.0,100.0,27220,51000.0,51000.0,0,1
157386,65.0,16.0,9134,7052.0,1284.0,1267.0,0.0,1.0,0,1,1,1,6.41,56.0,5626.0,71.0,6689.0,59.0,5232.0,99.0,10024,24526.0,29482.0,0,0
157401,76.0,17.0,10486,8984.0,1562.0,1552.0,19.0,82.0,0,1,1,0,9.0,43.0,5993.0,96.0,9225.0,45.0,8392.0,100.0,9900,25574.0,35510.0,0,0
157447,76.0,19.0,6058,4098.0,1510.0,1437.0,5.0,73.0,0,1,1,1,6.54,36.0,6370.0,76.0,7204.0,44.0,7082.0,99.0,11088,27100.0,37924.0,0,0
157748,79.0,16.0,605,338.0,189.0,170.0,30.0,48.0,1,0,0,0,0.0,0.0,5759.0,33.0,1613.0,20.0,14880.0,45.0,11046,22462.0,22462.0,0,1
157757,64.0,9.0,727,723.0,113.0,107.0,16.0,69.0,1,1,0,0,5.26,46.0,5560.0,100.0,12301.0,82.0,6942.0,100.0,29200,48310.0,48310.0,0,1
157809,67.0,14.0,3242,2929.0,367.0,367.0,6.0,40.0,1,1,1,1,6.47,39.0,5387.0,98.0,22282.0,87.0,6310.0,100.0,39800,54932.0,54932.0,0,1
157818,87.0,10.0,1851,1602.0,261.0,261.0,5.0,67.0,1,1,0,0,18.0,29.0,5526.0,100.0,29670.0,48.0,7920.0,100.0,46870,65232.0,65232.0,0,1
157863,64.0,14.0,996,629.0,244.0,243.0,0.0,54.0,1,1,0,0,0.0,52.0,6810.0,100.0,19794.0,62.0,5424.0,100.0,30946,44807.0,44807.0,0,1
157951,78.0,19.0,9840,9237.0,2788.0,2753.0,3.0,3.0,0,1,0,1,0.0,41.0,5553.0,91.0,6225.0,46.0,7267.0,99.0,11652,27718.0,43066.0,0,0
158477,70.0,8.0,1715,956.0,232.0,232.0,17.0,63.0,1,1,0,1,15.0,48.0,5751.0,100.0,28028.0,73.0,6592.0,100.0,41200,63000.0,63000.0,0,1
158802,78.0,14.0,7618,3189.0,188.0,188.0,11.0,30.0,1,1,1,1,0.0,76.0,5994.0,100.0,10639.0,87.0,6785.0,100.0,23918,44685.0,44685.0,0,1
159009,66.0,25.0,12976,5821.0,1047.0,1013.0,6.0,22.0,0,0,0,0,0.0,79.0,6451.0,43.0,5333.0,79.0,6437.0,95.0,7683,25663.0,34686.0,0,0
159382,70.0,33.0,959,883.0,588.0,541.0,4.0,99.0,0,0,0,0,0.0,55.0,5869.0,48.0,1625.0,45.0,5683.0,91.0,7050,21180.0,28780.0,0,0
159391,85.0,21.0,47065,34513.0,7925.0,7912.0,7.0,40.0,0,1,1,1,11.7,35.0,5990.0,76.0,7849.0,39.0,8654.0,93.0,11954,36064.0,52741.0,0,0
159416,83.0,30.0,1917,969.0,305.0,283.0,5.0,81.0,0,1,1,0,0.0,47.0,6201.0,64.0,5180.0,22.0,5169.0,95.0,7518,24560.0,24560.0,0,0
159568,52.0,10.0,548,423.0,183.0,183.0,0.0,0.0,1,1,0,0,6.7,57.0,5413.0,71.0,14493.0,69.0,6418.0,100.0,20266,35536.0,35536.0,0,1
159647,82.0,21.0,8491,7336.0,2453.0,2447.0,5.0,80.0,0,1,0,0,0.0,33.0,5768.0,78.0,6042.0,40.0,6007.0,97.0,10125,24936.0,31677.0,0,0
159656,80.0,12.0,5140,4783.0,579.0,573.0,0.0,0.0,1,1,1,1,12.76,41.0,6206.0,99.0,33159.0,61.0,7643.0,99.0,49440,69989.0,69989.0,0,1
159717,68.0,20.0,3902,3054.0,1166.0,1155.0,7.0,86.0,0,1,1,0,4.24,48.0,5907.0,44.0,4487.0,37.0,5098.0,93.0,8489,26650.0,28150.0,0,0
159939,67.0,19.0,7401,5500.0,993.0,973.0,6.0,82.0,0,1,1,1,4.8,57.0,6132.0,60.0,3973.0,31.0,5699.0,90.0,9172,26204.0,31040.0,0,0
159966,77.0,19.0,3369,3059.0,1082.0,1075.0,3.0,82.0,0,1,1,0,5.0,44.0,6059.0,53.0,4962.0,41.0,5847.0,95.0,8149,27101.0,28194.0,0,0
159993,73.0,18.0,4224,3580.0,1255.0,1072.0,14.0,86.0,0,1,0,0,7.09,51.0,6043.0,80.0,6404.0,48.0,5934.0,98.0,9190,27316.0,39416.0,0,0
160038,71.0,16.0,3015,2790.0,1043.0,1018.0,3.0,85.0,0,1,0,1,0.0,55.0,6231.0,69.0,5177.0,49.0,6181.0,97.0,8864,27310.0,38098.0,0,0
160065,71.0,7.0,1116,822.0,49.0,46.0,0.0,0.0,1,0,1,0,0.0,42.0,5908.0,76.0,7499.0,58.0,7535.0,100.0,16576,43500.0,49618.0,0,1
160074,64.0,14.0,384,379.0,112.0,105.0,0.0,0.0,1,0,0,0,8.48,39.0,5250.0,41.0,8049.0,48.0,7313.0,97.0,18310,43500.0,49618.0,0,1
160612,73.0,20.0,6255,6212.0,2408.0,1728.0,0.0,94.0,0,1,0,1,8.07,43.0,5734.0,80.0,3136.0,41.0,5726.0,99.0,8373,25837.0,38315.0,0,0
160621,60.0,21.0,24340,8547.0,1715.0,1674.0,12.0,63.0,0,1,1,0,0.0,83.0,6496.0,16.0,3582.0,86.0,9018.0,98.0,9922,25136.0,32486.0,0,0
160630,52.0,13.0,6526,5149.0,163.0,160.0,10.0,64.0,0,0,1,0,0.0,83.0,6954.0,33.0,8877.0,60.0,3534.0,91.0,8054,26911.0,35811.0,0,0
160658,74.0,18.0,11099,9657.0,3064.0,3049.0,1.0,45.0,0,1,0,1,5.12,53.0,6040.0,62.0,5071.0,54.0,6401.0,96.0,10418,30019.0,43747.0,0,0
160755,93.0,7.0,32609,4559.0,1838.0,1838.0,13.0,28.0,0,1,1,1,27.84,11.0,5767.0,60.0,37315.0,24.0,9962.0,65.0,68678,91686.0,91686.0,1,0
160904,72.0,11.0,10260,7083.0,839.0,833.0,33.0,46.0,1,1,0,1,5.87,64.0,6836.0,100.0,16722.0,63.0,6607.0,100.0,28733,43128.0,43128.0,0,1
160959,85.0,9.0,476,334.0,78.0,78.0,21.0,4.0,0,1,0,0,10.0,28.0,4629.0,100.0,35004.0,64.0,10138.0,100.0,47997,60387.0,60387.0,1,0
160977,91.0,9.0,10027,1336.0,488.0,488.0,12.0,4.0,0,1,0,0,15.0,11.0,5966.0,40.0,57620.0,14.0,15005.0,45.0,66590,87520.0,87520.0,1,0
161004,97.0,9.0,13265,946.0,507.0,507.0,31.0,17.0,0,1,0,1,7.36,19.0,6018.0,55.0,60229.0,6.0,11912.0,60.0,67832,88820.0,88820.0,1,0
161086,94.0,9.0,19187,1360.0,628.0,628.0,36.0,16.0,0,1,0,1,26.77,17.0,6208.0,45.0,66729.0,8.0,9019.0,48.0,69600,89190.0,89190.0,1,0
161226,73.0,13.0,1496,1447.0,269.0,258.0,9.0,0.0,0,1,0,1,16.0,42.0,5414.0,89.0,4436.0,65.0,7411.0,98.0,11308,27208.0,39778.0,0,0
161235,89.0,21.0,529,518.0,67.0,65.0,0.0,0.0,0,1,0,0,0.0,43.0,5623.0,88.0,6640.0,37.0,5601.0,97.0,9420,22758.0,28218.0,0,0
161253,83.0,15.0,14044,13572.0,2093.0,2048.0,0.0,0.0,0,1,0,1,15.8,29.0,5081.0,97.0,10335.0,55.0,9576.0,99.0,13326,30006.0,53436.0,0,0
161299,82.0,10.0,1365,739.0,242.0,223.0,28.0,7.0,0,0,0,0,14.75,19.0,4684.0,100.0,6196.0,66.0,17486.0,100.0,15158,31940.0,47884.0,0,0
161341,58.0,30.0,757,756.0,146.0,116.0,0.0,0.0,0,1,0,0,0.0,52.0,5392.0,74.0,3204.0,43.0,4893.0,86.0,9402,23632.0,29092.0,0,0
161457,79.0,11.0,4958,4543.0,562.0,560.0,0.0,0.0,0,1,0,1,6.5,21.0,5085.0,98.0,22073.0,76.0,13149.0,100.0,44210,66410.0,66410.0,1,0
161509,72.0,8.0,994,756.0,122.0,121.0,0.0,0.0,0,1,0,0,10.0,31.0,5977.0,100.0,17864.0,72.0,16616.0,100.0,42942,63476.0,63476.0,1,0
161518,75.0,10.0,2025,1691.0,203.0,203.0,10.0,0.0,1,1,0,0,18.4,37.0,5103.0,100.0,28716.0,80.0,12399.0,100.0,44420,62704.0,62704.0,0,1
161554,74.0,14.0,5822,4613.0,707.0,687.0,10.0,2.0,0,1,1,0,15.4,46.0,5384.0,89.0,7272.0,53.0,8057.0,97.0,11284,27724.0,44384.0,0,0
161563,77.0,20.0,974,938.0,151.0,151.0,0.0,0.0,0,1,0,0,8.0,48.0,5582.0,98.0,23646.0,76.0,7849.0,98.0,31824,49894.0,49894.0,1,0
161873,60.0,10.0,127,100.0,37.0,33.0,14.0,0.0,0,1,1,1,6.11,56.0,6280.0,68.0,5358.0,40.0,8355.0,96.0,9992,43500.0,49618.0,0,0
162007,68.0,15.0,4669,3381.0,922.0,908.0,1.0,0.0,0,1,0,0,0.0,53.0,5929.0,2.0,5693.0,50.0,10005.0,69.0,9218,25619.0,36339.0,0,0
162061,77.0,9.0,616,458.0,76.0,74.0,0.0,0.0,0,0,1,0,7.6,49.0,6298.0,90.0,14694.0,70.0,6192.0,91.0,27592,45544.0,45544.0,1,0
162210,64.0,9.0,2765,1277.0,119.0,113.0,14.0,0.0,1,1,1,0,0.0,51.0,5481.0,97.0,13119.0,50.0,7533.0,100.0,26604,40225.0,40225.0,0,1
162283,66.0,12.0,8946,4100.0,482.0,467.0,4.0,0.0,0,1,1,0,5.8,69.0,6165.0,71.0,8275.0,42.0,5352.0,93.0,7100,26206.0,33130.0,0,0
162584,69.0,13.0,5037,4492.0,603.0,603.0,0.0,0.0,0,1,0,0,10.1,42.0,5587.0,87.0,6642.0,52.0,7411.0,97.0,10220,27708.0,43302.0,0,0
162654,79.0,9.0,3683,2862.0,277.0,274.0,20.0,5.0,0,1,0,1,33.78,35.0,6152.0,99.0,39083.0,51.0,7438.0,100.0,53350,74540.0,74540.0,1,0
162760,68.0,10.0,3352,2607.0,312.0,312.0,0.0,0.0,0,1,0,1,12.16,44.0,5919.0,100.0,32476.0,81.0,6568.0,100.0,47700,69114.0,69114.0,1,0
162928,98.0,6.0,45895,2954.0,1389.0,1389.0,50.0,18.0,0,1,1,1,14.0,21.0,6088.0,59.0,57131.0,11.0,11969.0,66.0,65230,88976.0,88976.0,1,0
163046,87.0,12.0,10797,8151.0,945.0,945.0,14.0,3.0,1,1,1,0,16.0,22.0,5484.0,99.0,38876.0,56.0,10030.0,99.0,57150,78360.0,78360.0,0,1
163268,85.0,17.0,14325,10375.0,2241.0,2232.0,27.0,3.0,0,1,1,1,10.7,29.0,6019.0,87.0,5791.0,30.0,6746.0,93.0,13256,33766.0,51785.0,0,0
163286,96.0,17.0,60056,26902.0,5818.0,5795.0,42.0,7.0,0,1,0,1,0.0,16.0,6083.0,48.0,9909.0,23.0,9844.0,67.0,11809,31731.0,61108.0,0,0
163295,83.0,9.0,3201,2458.0,255.0,255.0,11.0,4.0,0,1,0,0,14.27,27.0,5952.0,100.0,26064.0,55.0,9138.0,100.0,56800,80500.0,80500.0,1,0
163338,62.0,11.0,9306,8972.0,774.0,762.0,0.0,0.0,0,1,1,0,0.0,66.0,5952.0,93.0,5884.0,59.0,6285.0,99.0,9076,26677.0,37723.0,0,0
163453,73.0,18.0,23366,19214.0,2377.0,2369.0,22.0,3.0,0,1,1,1,6.5,64.0,5910.0,92.0,5777.0,72.0,7265.0,99.0,8229,27114.0,38009.0,0,0
163462,71.0,13.0,6041,4459.0,546.0,545.0,13.0,2.0,1,1,1,0,15.52,43.0,6410.0,100.0,31611.0,59.0,8532.0,100.0,48630,66700.0,66700.0,0,1
163532,80.0,20.0,99,65.0,51.0,51.0,0.0,0.0,1,0,0,0,0.0,16.0,4432.0,74.0,7323.0,0.0,7519.5,77.0,10600,19920.0,19920.0,0,1
163578,73.0,9.0,2803,2303.0,183.0,179.0,0.0,0.0,1,1,1,0,8.0,51.0,5863.0,99.0,31629.0,59.0,7304.0,99.0,43360,62460.0,62460.0,0,1
163851,78.0,14.0,8845,7737.0,1423.0,1421.0,11.0,1.0,0,1,0,1,12.2,29.0,5445.0,86.0,4721.0,44.0,7978.0,93.0,11084,30472.0,41562.0,0,0
163912,86.0,10.0,3401,2334.0,403.0,403.0,27.0,5.0,0,1,0,1,17.49,22.0,5790.0,97.0,7861.0,47.0,7606.0,99.0,15298,34172.0,50248.0,0,0
163976,83.0,8.0,849,469.0,117.0,116.0,38.0,12.0,0,0,0,0,13.74,16.0,5743.0,88.0,23750.0,46.0,6878.0,90.0,40684,57914.0,57914.0,1,0
164076,83.0,14.0,19777,16212.0,2947.0,2931.0,17.0,1.0,0,1,0,1,5.82,41.0,6005.0,64.0,5246.0,46.0,6463.0,86.0,11728,32730.0,50822.0,0,0
164173,79.0,15.0,5709,4505.0,767.0,767.0,0.0,0.0,0,1,0,0,12.25,40.0,6208.0,100.0,25543.0,83.0,7819.0,100.0,40560,58296.0,58296.0,1,0
164216,84.0,8.0,4048,2303.0,265.0,265.0,12.0,2.0,0,1,0,1,32.0,27.0,6152.0,100.0,39062.0,40.0,10059.0,100.0,55326,77426.0,77426.0,1,0
164270,76.0,13.0,4237,3302.0,453.0,453.0,0.0,0.0,0,1,0,1,25.4,37.0,5752.0,100.0,35433.0,74.0,7123.0,100.0,52081,69220.0,69220.0,1,0
164368,80.0,10.0,1761,1065.0,139.0,139.0,0.0,0.0,0,1,0,0,0.0,9.0,6228.0,82.0,24658.0,10.0,17008.0,82.0,57160,83797.0,83797.0,1,0
164447,57.0,16.0,2540,2529.0,284.0,284.0,0.0,0.0,0,1,1,0,10.0,67.0,4034.0,100.0,32410.0,77.0,7147.0,100.0,44230,64050.0,64050.0,1,0
164465,97.0,6.0,13743,1238.0,480.0,480.0,39.0,22.0,0,1,0,1,34.0,18.0,5708.0,59.0,66598.0,12.0,11811.0,66.0,70480,90670.0,90670.0,1,0
164492,60.0,12.0,6906,3474.0,225.0,221.0,2.0,0.0,1,1,1,0,14.0,42.0,5561.0,100.0,29110.0,76.0,10179.0,100.0,44571,65463.0,65463.0,0,1
164562,84.0,11.0,5900,4896.0,497.0,497.0,0.0,0.0,1,1,0,0,21.5,27.0,5474.0,100.0,33263.0,89.0,9479.0,100.0,51356,69908.0,69908.0,0,1
164580,95.0,15.0,9381,1603.0,625.0,625.0,22.0,3.0,0,1,0,0,17.98,15.0,6064.0,39.0,45336.0,25.0,9822.0,45.0,57152,82076.0,82076.0,1,0
164614,33.0,6.0,11,10.0,1.0,1.0,0.0,0.0,1,0,1,0,0.0,60.0,4445.0,100.0,2650.0,60.0,3877.0,100.0,14304,29195.0,29195.0,0,1
164632,73.0,8.0,1047,892.0,139.0,139.0,5.0,0.0,0,1,1,0,0.0,69.0,6094.0,92.0,23658.0,59.0,7059.0,92.0,38302,55184.0,55184.0,1,0
164739,93.0,12.0,11012,4961.0,1056.0,1055.0,19.0,2.0,0,1,1,0,0.0,18.0,5951.0,88.0,31561.0,47.0,13215.0,90.0,61000,83840.0,83840.0,1,0
164748,89.0,9.0,7050,3069.0,1395.0,1288.0,0.0,0.0,0,1,0,0,12.0,14.0,5419.0,71.0,24063.0,36.0,14193.0,81.0,52040,75678.0,75678.0,1,0
164924,96.0,10.0,35037,5755.0,2501.0,2394.0,30.0,15.0,1,1,1,0,8.93,13.0,6149.0,40.0,54906.0,29.0,3607.0,53.0,70702,93168.0,93168.0,0,1
164988,95.0,10.0,78769,8749.0,3268.0,3268.0,33.0,10.0,0,1,1,1,0.0,21.0,6031.0,48.0,58490.0,21.0,10796.0,54.0,68102,90207.0,90207.0,1,0
165015,87.0,10.0,10462,4237.0,735.0,735.0,30.0,10.0,0,1,0,0,21.3,15.0,6384.0,62.0,40765.0,27.0,10214.0,65.0,68080,90224.0,90224.0,1,0
165024,75.0,17.0,9096,7987.0,1551.0,1498.0,8.0,1.0,0,1,1,0,11.8,38.0,5690.0,70.0,4872.0,84.0,6270.0,96.0,11808,33100.0,39240.0,0,0
165334,86.0,8.0,11452,4528.0,486.0,486.0,16.0,5.0,0,1,1,1,25.0,27.0,5533.0,99.0,32246.0,60.0,7782.0,100.0,58867,73317.0,73317.0,1,0
165529,66.0,12.0,5313,4657.0,535.0,531.0,4.0,0.0,0,1,1,1,8.57,42.0,6043.0,100.0,30530.0,82.0,11149.0,100.0,47970,70120.0,70120.0,1,0
165574,68.0,15.0,4617,3403.0,296.0,295.0,0.0,0.0,0,1,1,0,20.0,38.0,5587.0,100.0,29975.0,76.0,11654.0,100.0,46526,68960.0,68960.0,1,0
165662,87.0,14.0,10378,5325.0,828.0,828.0,16.0,5.0,0,1,0,0,13.0,14.0,5541.0,76.0,26068.0,45.0,12362.0,80.0,57056,82669.0,82669.0,1,0
165671,79.0,13.0,6099,4614.0,516.0,516.0,8.0,0.0,1,1,1,1,9.43,30.0,5573.0,100.0,31688.0,62.0,10030.0,100.0,48550,69696.0,69696.0,0,1
165699,84.0,13.0,5522,3932.0,836.0,836.0,10.0,1.0,0,1,1,0,23.0,13.0,4673.0,96.0,17175.0,68.0,12529.0,98.0,40650,61726.0,61726.0,1,0
165802,55.0,14.0,3527,2493.0,153.0,153.0,0.0,0.0,0,1,1,0,0.0,48.0,5815.0,94.0,21149.0,79.0,6235.0,94.0,35689,58930.0,58930.0,1,0
165820,69.0,11.0,4582,3983.0,539.0,538.0,12.0,1.0,0,1,1,1,10.47,46.0,5406.0,89.0,3972.0,60.0,6526.0,97.0,11346,30398.0,36478.0,0,0
165866,71.0,12.0,4532,3789.0,587.0,584.0,7.0,1.0,0,1,0,0,24.7,50.0,5689.0,71.0,3479.0,64.0,7024.0,92.0,11920,31808.0,37888.0,0,0
165936,84.0,10.0,2366,1638.0,353.0,353.0,29.0,8.0,1,1,0,1,14.4,20.0,4695.0,100.0,15472.0,56.0,8922.0,100.0,30700,46200.0,46200.0,0,1
166018,78.0,13.0,2132,1605.0,231.0,231.0,0.0,0.0,0,1,0,1,38.0,39.0,5766.0,100.0,42855.0,67.0,6361.0,100.0,58896,77344.0,77344.0,1,0
166027,98.0,7.0,54008,1970.0,1647.0,1647.0,54.0,19.0,0,1,1,1,21.0,20.0,5909.0,56.0,65260.0,8.0,12445.0,72.0,61676,89315.0,89315.0,1,0
166054,71.0,7.0,54,43.0,11.0,11.0,0.0,0.0,1,1,0,0,0.0,21.0,6162.0,86.0,15872.0,29.0,5444.0,86.0,22490,41282.0,41282.0,0,1
166124,95.0,9.0,9568,1685.0,835.0,835.0,30.0,15.0,1,1,0,0,15.42,16.0,5588.0,57.0,42010.0,32.0,4954.0,68.0,64500,85220.0,85220.0,0,1
166391,70.0,12.0,3057,2483.0,341.0,340.0,2.0,1.0,0,1,0,0,24.39,35.0,5942.0,95.0,11371.0,74.0,9803.0,96.0,27040,45000.0,45000.0,1,0
166452,72.0,10.0,2526,2447.0,193.0,184.0,0.0,0.0,0,1,1,0,27.8,31.0,5427.0,100.0,16487.0,65.0,11109.0,100.0,34256,57956.0,57956.0,1,0
166513,84.0,17.0,13781,11444.0,2068.0,2023.0,27.0,2.0,0,1,0,1,8.01,37.0,5467.0,79.0,9322.0,65.0,7177.0,92.0,16966,35680.0,54978.0,0,0
166629,92.0,17.0,50261,30020.0,5388.0,5375.0,22.0,3.0,0,1,1,0,12.31,18.0,5574.0,80.0,10208.0,47.0,9035.0,89.0,17772,37122.0,59799.0,0,0
166638,70.0,15.0,21262,17813.0,2187.0,2141.0,32.0,2.0,0,1,0,0,0.0,49.0,5804.0,87.0,7985.0,57.0,7538.0,92.0,15908,39030.0,61247.0,0,0
166656,74.0,9.0,6010,5121.0,673.0,670.0,7.0,1.0,0,1,0,1,16.06,41.0,6711.0,100.0,19934.0,73.0,14493.0,100.0,40530,70314.0,70314.0,1,0
